Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Total_Delay,Overall_Service_Score,Class_encoded,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel
21,0.2746878547105562,4,5,3,4,3,3,4,4,4,3,2,5,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.5,2.0,1.0,0.0,0.0
10,-0.5732122587968218,3,5,4,3,4,3,5,5,5,3,4,2,5,4,0.0,0.625,satisfied,14.0,4.0,2.0,1.0,0.0,0.0
37,-0.47105561861521,1,3,0,3,3,1,3,3,2,2,4,3,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.5,0.0,1.0,1.0,1.0
60,-0.33598183881952326,4,4,4,3,4,4,5,5,4,3,2,5,5,5,0.5384615384615384,-0.0625,satisfied,10.0,4.2,2.0,1.0,0.0,0.0
44,0.04540295119182747,5,4,5,2,5,5,4,5,4,3,3,5,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.3,2.0,1.0,0.0,0.0
37,-0.046538024971623154,5,5,4,3,3,4,5,5,5,5,2,4,5,4,1.9230769230769231,0.875,satisfied,43.0,4.3,2.0,0.0,0.0,0.0
79,1.0442678774120318,5,3,5,2,3,3,3,5,3,4,2,2,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.3,2.0,0.0,1.0,1.0
7,-0.318955732122588,5,5,5,1,3,5,3,3,3,3,3,5,3,2,2.269230769230769,2.4375,neutral or dissatisfied,72.5,3.3,2.0,0.0,0.0,0.0
44,0.5051078320090806,3,5,4,2,2,3,1,2,3,3,3,3,2,2,-0.07692307692307693,0.0,neutral or dissatisfied,3.0,2.4,0.0,1.0,0.0,1.0
27,0.3280363223609535,3,2,3,3,3,4,4,4,4,3,3,2,3,3,0.3076923076923077,1.3125,satisfied,29.0,3.2,2.0,0.0,0.0,0.0
41,-0.6583427922814983,5,5,5,3,3,5,3,3,5,4,4,4,2,4,1.6923076923076923,2.25,satisfied,62.0,3.7,2.0,0.0,0.0,0.0
28,1.8365493757094211,2,3,2,3,5,2,5,5,5,5,3,4,5,5,1.8461538461538463,1.25,neutral or dissatisfied,48.0,4.4,2.0,0.0,0.0,0.0
30,1.2849035187287174,1,2,1,1,2,0,3,3,3,2,3,4,3,2,0.46153846153846156,0.5,neutral or dissatisfied,18.0,2.6,1.0,0.0,0.0,1.0
44,-0.20317820658342792,2,2,1,4,2,0,3,3,2,4,3,2,3,3,0.3076923076923077,0.375,neutral or dissatisfied,14.0,2.7,0.0,0.0,0.0,0.0
37,-0.2814982973893303,2,3,2,4,2,2,2,0,1,2,2,3,1,2,0.0,-0.0625,neutral or dissatisfied,3.0,1.7,0.0,1.0,0.0,1.0
29,0.7480136208853575,3,5,2,4,4,3,5,3,5,4,4,2,5,5,0.6153846153846154,0.375,satisfied,18.0,4.0,2.0,0.0,0.0,0.0
20,-0.10669693530079455,4,3,4,4,3,4,4,3,2,2,3,3,3,2,0.7692307692307693,0.9375,neutral or dissatisfied,29.0,2.9,0.0,0.0,0.0,1.0
51,1.6958002270147559,4,5,4,3,5,5,4,5,5,5,4,2,5,5,0.5384615384615384,0.5625,neutral or dissatisfied,20.0,4.4,2.0,1.0,0.0,0.0
36,-0.4392735527809308,4,4,5,2,2,4,3,4,3,3,4,3,3,3,-0.15384615384615385,0.0625,satisfied,3.0,3.2,2.0,1.0,0.0,0.0
21,0.5028376844494892,3,5,4,2,4,4,4,5,4,3,3,3,2,5,1.1538461538461537,0.8125,satisfied,32.0,3.6,2.0,1.0,0.0,0.0
14,-0.7866061293984109,4,5,3,4,3,4,3,3,4,3,3,4,3,3,0.7692307692307693,0.25,satisfied,18.0,3.3,2.0,0.0,0.0,0.0
44,0.4211123723041998,5,4,3,2,3,4,3,3,3,3,4,3,3,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.3,2.0,0.0,0.0,0.0
35,-0.1021566401816118,5,3,5,4,5,5,4,4,5,3,3,4,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.1,2.0,0.0,1.0,0.0
42,0.5062429057888763,3,5,3,3,1,2,3,3,2,2,3,2,3,2,1.3076923076923077,1.5,neutral or dissatisfied,45.0,2.4,0.0,0.0,0.0,1.0
78,0.6538024971623155,3,4,3,3,2,2,3,3,4,3,3,4,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.2,0.0,0.0,0.0,0.0
52,-0.452894438138479,3,5,3,2,5,3,3,3,3,4,3,3,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,3.6,2.0,1.0,0.0,0.0
39,-0.13507377979568672,1,3,2,4,4,2,3,3,3,3,3,3,3,2,2.269230769230769,2.4375,neutral or dissatisfied,72.5,2.8,0.0,0.0,1.0,0.0
15,0.4438138479001135,4,4,4,4,3,3,5,5,5,5,4,2,4,5,2.269230769230769,2.4375,neutral or dissatisfied,72.5,4.2,2.0,1.0,0.0,0.0
64,1.079455164585698,5,5,3,3,4,5,4,4,5,2,3,2,5,3,0.5384615384615384,2.4375,satisfied,50.0,3.7,2.0,0.0,0.0,0.0
41,-0.8433598183881952,2,3,3,3,3,3,3,4,4,3,3,4,3,3,1.3846153846153846,1.3455631554271668,neutral or dissatisfied,43.529010486834665,3.2,0.0,1.0,0.0,1.0
77,-0.3677639046538025,1,3,1,4,4,0,2,2,2,2,2,3,2,1,1.0769230769230769,0.3125,neutral or dissatisfied,23.0,2.1,0.0,1.0,0.0,0.0
28,-0.5085130533484676,2,4,3,1,4,2,3,3,3,3,4,3,3,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.2,0.0,1.0,0.0,0.0
21,-0.6821793416572077,2,4,3,2,3,3,2,3,3,1,1,4,3,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.4,0.0,0.0,0.0,0.0
61,0.5437003405221339,5,5,4,3,4,5,4,4,4,3,2,4,4,4,1.3846153846153846,1.0625,satisfied,39.0,3.8,2.0,0.0,0.0,0.0
44,1.0953461975028378,4,4,3,2,2,3,2,1,3,3,3,4,1,2,0.6153846153846154,0.0,neutral or dissatisfied,12.0,2.5,0.0,0.0,0.0,0.0
59,-0.007945516458569807,4,2,2,3,3,2,2,2,2,1,4,5,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.8,0.0,1.0,1.0,1.0
22,-0.5198637911464246,4,4,4,2,4,5,5,4,4,4,3,5,4,4,-0.15384615384615385,0.25,satisfied,6.0,4.1,2.0,0.0,0.0,0.0
21,-0.4199772985244041,3,5,3,2,4,3,4,4,5,3,4,4,4,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.0,2.0,1.0,1.0,0.0
25,-0.5686719636776391,4,5,5,3,5,5,5,5,4,3,3,4,5,4,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,4.2,2.0,1.0,1.0,0.0
7,2.093643586833144,4,3,4,3,2,4,3,3,3,3,2,4,3,3,2.269230769230769,1.8125,satisfied,62.5,3.0,1.0,1.0,1.0,1.0
32,-0.30533484676503975,5,5,4,4,4,5,5,4,5,5,3,5,4,4,0.38461538461538464,0.625,satisfied,19.0,4.4,2.0,1.0,0.0,0.0
12,-0.23723041997729852,4,4,5,4,1,4,2,3,2,2,3,3,3,2,0.38461538461538464,0.4375,satisfied,16.0,2.5,2.0,0.0,0.0,0.0
41,-0.18047673098751418,5,4,4,3,4,4,4,4,4,3,2,4,3,4,2.076923076923077,2.0,satisfied,63.0,3.7,2.0,0.0,0.0,0.0
39,-0.5527809307604994,3,5,4,3,4,3,4,4,4,3,3,4,3,5,-0.23076923076923078,-0.0625,satisfied,0.0,3.7,2.0,0.0,0.0,0.0
27,0.5698070374574348,3,4,3,2,3,3,4,2,3,2,5,3,2,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.0,2.0,0.0,0.0,0.0
48,0.3836549375709421,5,5,4,2,5,5,5,5,5,5,3,3,4,5,2.269230769230769,2.4375,satisfied,72.5,4.5,2.0,1.0,0.0,0.0
42,0.7434733257661748,2,4,1,5,2,1,2,2,3,2,3,4,3,3,0.6923076923076923,-0.0625,satisfied,12.0,2.6,0.0,0.0,0.0,0.0
60,-0.7832009080590239,2,4,2,5,2,3,3,3,2,3,3,2,3,2,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,2.5,0.0,1.0,0.0,0.0
68,0.11691259931895573,1,3,3,2,3,2,3,2,3,2,5,4,2,1,-0.07692307692307693,-0.0625,neutral or dissatisfied,2.0,2.6,0.0,1.0,0.0,1.0
42,-0.3348467650397276,5,3,3,5,3,4,4,4,4,2,2,3,5,3,0.23076923076923078,-0.0625,neutral or dissatisfied,6.0,3.5,1.0,1.0,0.0,0.0
46,-0.4540295119182747,4,4,5,1,5,5,4,3,5,4,2,3,4,5,2.269230769230769,1.75,satisfied,61.5,3.9,2.0,0.0,0.0,0.0
49,0.23496027241770714,3,5,3,2,4,4,5,4,3,4,5,3,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.1,2.0,0.0,0.0,0.0
69,-0.25879682179341656,4,4,4,4,3,4,4,5,5,4,2,3,5,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.9,2.0,1.0,0.0,0.0
19,-0.3473325766174801,2,5,3,3,1,3,4,2,3,3,3,3,3,2,-0.07692307692307693,-0.0625,neutral or dissatisfied,2.0,2.6,0.0,1.0,0.0,0.0
31,-0.28603859250851305,4,4,5,4,5,4,5,4,5,4,5,2,5,4,0.07692307692307693,-0.0625,satisfied,4.0,4.3,2.0,0.0,0.0,0.0
19,0.6208853575482406,3,3,4,3,4,4,4,4,4,4,4,4,4,4,1.3076923076923077,1.0625,satisfied,38.0,3.9,2.0,0.0,0.0,0.0
31,-0.10556186152099886,4,2,3,3,4,4,3,3,2,3,2,3,2,3,0.9230769230769231,0.4375,neutral or dissatisfied,23.0,2.9,1.0,1.0,0.0,0.0
34,-0.3938706015891033,4,5,4,3,3,4,3,3,3,3,3,4,3,3,-0.15384615384615385,-0.0625,satisfied,1.0,3.2,2.0,1.0,0.0,0.0
27,-0.7502837684449489,4,5,5,4,3,5,3,2,3,2,3,4,3,4,0.3076923076923077,0.5,neutral or dissatisfied,16.0,3.1,2.0,0.0,1.0,0.0
46,-0.11577752553916004,3,3,4,2,4,3,5,4,5,3,4,5,4,3,0.46153846153846156,1.125,satisfied,28.0,4.0,2.0,0.0,1.0,0.0
48,0.8967082860385925,4,3,3,3,2,3,3,3,4,4,4,2,4,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.3,0.0,0.0,0.0,0.0
40,2.093643586833144,1,3,1,1,3,2,2,2,3,2,5,4,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.7,0.0,0.0,0.0,0.0
45,0.039727582292849034,2,4,2,2,2,3,1,1,2,1,3,2,2,0,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,1.6,0.0,1.0,0.0,0.0
67,1.5664018161180477,5,1,4,2,4,5,4,4,3,3,3,4,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.8,2.0,0.0,0.0,0.0
45,-0.5800227014755959,3,5,2,2,1,2,2,3,2,1,1,4,2,2,0.6153846153846154,0.0625,neutral or dissatisfied,13.0,2.1,0.0,1.0,0.0,1.0
20,0.2656072644721907,3,4,3,3,2,2,2,2,3,2,3,2,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.5,0.0,1.0,1.0,0.0
28,-0.22360953461975028,2,4,2,2,4,2,3,3,3,3,5,2,2,3,0.0,0.25,neutral or dissatisfied,8.0,3.0,0.0,0.0,1.0,0.0
27,2.093643586833144,3,4,4,3,4,4,3,3,3,3,4,5,2,4,2.269230769230769,2.4375,satisfied,72.5,3.4,0.0,1.0,0.0,1.0
61,1.2304199772985245,4,5,4,4,5,5,5,5,5,5,4,4,5,5,0.0,-0.0625,satisfied,3.0,4.7,2.0,0.0,0.0,0.0
32,0.7582292849035187,4,5,5,2,4,4,5,5,3,3,3,5,5,5,-0.15384615384615385,-0.0625,satisfied,1.0,4.2,2.0,1.0,1.0,0.0
25,-0.5505107832009081,2,4,2,3,2,2,3,2,3,3,5,2,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.7,0.0,0.0,0.0,1.0
23,-0.8490351872871736,4,4,4,2,2,2,3,3,4,4,4,3,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.3,0.0,1.0,0.0,0.0
31,0.6549375709421112,2,2,4,4,4,4,4,4,4,4,3,3,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.6,2.0,1.0,0.0,0.0
31,-0.3745743473325766,3,3,3,2,1,2,1,0,2,1,4,4,0,1,-0.23076923076923078,-0.0625,satisfied,0.0,1.7,0.0,1.0,0.0,0.0
29,-0.6140749148694665,3,5,3,3,2,2,2,2,3,1,3,3,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.3,0.0,1.0,0.0,0.0
53,-0.22474460839954596,2,3,3,1,5,3,5,5,4,4,4,4,5,4,-0.07692307692307693,-0.0625,satisfied,2.0,4.2,2.0,0.0,1.0,0.0
36,-0.1782065834279228,2,3,1,3,2,2,2,3,4,2,3,3,3,2,0.0,0.0,neutral or dissatisfied,4.0,2.6,0.0,0.0,0.0,1.0
39,-0.7366628830874007,4,5,3,2,4,3,4,4,4,4,3,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.7,2.0,0.0,0.0,0.0
51,-0.6799091940976163,4,4,3,1,3,5,4,4,3,2,3,3,4,3,2.269230769230769,2.0625,satisfied,66.5,3.3,2.0,0.0,0.0,0.0
52,-0.19750283768444948,3,5,3,4,2,2,2,2,3,3,5,2,2,3,0.3076923076923077,-0.0625,neutral or dissatisfied,7.0,2.7,0.0,1.0,0.0,1.0
31,0.547105561861521,3,2,2,2,2,3,2,2,2,2,3,5,3,2,-0.15384615384615385,0.25,neutral or dissatisfied,6.0,2.6,0.0,0.0,1.0,1.0
58,1.097616345062429,2,4,3,2,2,2,2,2,3,4,5,5,3,2,0.07692307692307693,-0.0625,neutral or dissatisfied,4.0,3.0,0.0,0.0,0.0,0.0
40,0.0771850170261067,5,5,5,3,3,5,3,3,3,4,3,4,4,3,1.0,1.4375,neutral or dissatisfied,40.0,3.5,2.0,0.0,0.0,0.0
31,-0.16458569807037457,2,3,2,2,2,2,2,1,2,2,1,0,1,1,-0.23076923076923078,-0.0625,satisfied,0.0,1.4,0.0,1.0,0.0,1.0
54,0.7287173666288309,3,4,3,1,3,2,2,2,2,3,4,3,3,3,1.5384615384615385,0.125,neutral or dissatisfied,26.0,2.8,0.0,0.0,0.0,1.0
46,0.7219069239500567,2,4,3,3,3,3,2,3,3,2,3,4,2,2,0.15384615384615385,-0.0625,neutral or dissatisfied,5.0,2.6,0.0,1.0,1.0,1.0
44,-0.05902383654937571,3,5,3,2,1,3,1,2,1,1,5,3,1,1,-0.23076923076923078,-0.0625,satisfied,0.0,1.9,0.0,1.0,0.0,1.0
35,0.28717366628830876,3,3,3,2,2,3,2,2,2,2,4,3,2,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.5,0.0,1.0,0.0,0.0
40,0.16004540295119182,4,4,4,3,5,4,5,5,5,4,2,4,5,5,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.4,2.0,0.0,1.0,0.0
29,0.9409761634506243,5,5,5,3,3,5,4,4,4,3,3,2,5,4,1.7692307692307692,0.75,satisfied,39.0,3.7,2.0,1.0,0.0,0.0
37,-0.340522133938706,4,3,4,3,4,4,3,3,3,3,3,3,3,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.3,2.0,1.0,0.0,0.0
34,0.2633371169125993,3,4,3,4,2,3,2,3,2,2,3,2,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.3,0.0,0.0,0.0,1.0
44,-0.6901248581157775,5,5,5,4,5,5,5,5,5,4,3,3,4,5,0.38461538461538464,-0.0625,neutral or dissatisfied,8.0,4.4,2.0,0.0,0.0,0.0
63,-0.24177071509648126,2,5,3,3,2,2,3,3,3,2,4,2,3,3,-0.07692307692307693,1.375,neutral or dissatisfied,25.0,2.7,0.0,1.0,0.0,0.0
37,-0.3178206583427923,5,4,5,4,4,4,3,3,4,2,3,4,4,4,1.4615384615384615,0.4375,neutral or dissatisfied,30.0,3.6,2.0,0.0,0.0,0.0
52,2.093643586833144,2,2,3,3,4,3,3,3,4,4,4,3,4,3,1.7692307692307692,2.125,neutral or dissatisfied,61.0,3.4,1.0,1.0,0.0,1.0
42,0.40749148694665155,4,5,3,3,2,4,4,5,4,2,3,3,3,5,-0.23076923076923078,-0.0625,satisfied,0.0,3.5,2.0,0.0,0.0,0.0
57,-0.12599318955732122,3,4,4,2,2,4,2,0,1,2,3,5,1,2,-0.07692307692307693,0.4375,neutral or dissatisfied,10.0,2.1,0.0,0.0,0.0,1.0
66,1.6254256526674233,5,4,5,3,4,5,5,5,5,3,2,2,4,4,-0.23076923076923078,-0.0625,satisfied,0.0,3.9,2.0,0.0,0.0,0.0
32,-0.0340522133938706,1,3,1,3,3,2,3,3,3,1,3,4,3,2,0.07692307692307693,0.25,neutral or dissatisfied,9.0,2.6,0.0,1.0,0.0,0.0
14,-0.3416572077185017,0,4,1,2,3,1,1,2,2,1,4,3,2,1,0.38461538461538464,-0.0625,neutral or dissatisfied,8.0,1.9,0.0,0.0,0.0,0.0
21,0.5368898978433598,5,5,5,0,5,5,5,5,4,5,2,2,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,4.1,2.0,1.0,0.0,0.0
55,0.3325766174801362,1,2,2,4,1,2,1,1,1,1,3,3,1,1,1.2307692307692308,0.75,neutral or dissatisfied,32.0,1.4,0.0,0.0,0.0,1.0
45,-0.14642451759364358,4,5,4,1,4,4,4,4,4,4,5,5,4,4,2.1538461538461537,2.0625,satisfied,65.0,4.2,2.0,0.0,0.0,0.0
25,0.9228149829738933,2,4,4,5,4,2,4,5,4,5,3,4,4,4,0.15384615384615385,0.375,neutral or dissatisfied,12.0,3.9,0.0,0.0,0.0,1.0
64,-0.29284903518728717,2,3,1,3,3,2,3,4,4,4,5,3,4,3,-0.15384615384615385,0.25,neutral or dissatisfied,6.0,3.5,0.0,1.0,0.0,1.0
35,-0.49148694665153236,5,5,5,2,4,5,4,3,4,4,2,3,3,3,0.0,-0.0625,neutral or dissatisfied,3.0,3.5,2.0,0.0,0.0,0.0
35,1.2474460839954598,3,5,2,4,4,2,5,5,5,4,4,3,5,5,1.0,0.125,neutral or dissatisfied,19.0,4.3,1.0,0.0,0.0,0.0
36,0.14074914869466515,5,5,5,4,4,5,5,4,5,4,2,2,5,4,-0.23076923076923078,-0.0625,satisfied,0.0,4.0,2.0,0.0,0.0,0.0
59,-0.4358683314415437,3,4,2,4,1,2,2,1,2,2,4,3,3,2,1.7692307692307692,1.625,neutral or dissatisfied,53.0,2.3,0.0,0.0,0.0,0.0
29,1.5062429057888762,3,2,3,2,4,3,4,4,5,5,3,3,4,4,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.9,2.0,0.0,0.0,0.0
59,0.5107832009080591,1,5,3,3,2,1,2,2,1,2,2,4,2,3,1.1538461538461537,0.125,neutral or dissatisfied,21.0,2.1,0.0,0.0,0.0,0.0
48,0.094211123723042,2,2,2,2,3,2,3,3,3,3,5,3,3,4,0.38461538461538464,1.4375,neutral or dissatisfied,32.0,3.2,0.0,0.0,0.0,1.0
60,0.4438138479001135,5,5,4,3,4,3,3,4,4,4,4,4,4,4,-0.15384615384615385,-0.0625,satisfied,1.0,4.0,2.0,1.0,0.0,0.0
51,1.061293984108967,3,2,3,3,3,3,3,2,2,2,3,2,3,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.5,0.0,0.0,0.0,1.0
45,0.18161180476730987,5,4,4,3,4,5,4,4,4,4,2,3,5,4,2.269230769230769,2.1875,satisfied,68.5,3.9,2.0,0.0,0.0,0.0
50,-0.2814982973893303,2,2,1,2,1,1,0,1,1,1,2,3,1,1,-0.07692307692307693,-0.0625,satisfied,2.0,1.3,0.0,0.0,0.0,0.0
41,0.5096481271282634,4,5,3,4,2,4,2,1,2,2,3,4,2,2,1.0769230769230769,1.125,neutral or dissatisfied,36.0,2.4,0.0,1.0,0.0,1.0
29,0.46651532349602726,4,5,4,5,3,5,4,3,4,5,5,3,5,4,0.5384615384615384,1.25,neutral or dissatisfied,31.0,4.0,2.0,0.0,1.0,0.0
50,-0.27809307604994327,2,2,2,3,1,2,2,2,2,2,5,3,2,2,0.23076923076923078,-0.0625,neutral or dissatisfied,6.0,2.3,0.0,0.0,0.0,1.0
39,0.20317820658342792,3,4,3,3,4,2,4,4,4,4,5,3,3,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,3.7,1.0,1.0,0.0,1.0
59,-0.039727582292849034,3,4,2,4,3,2,3,3,2,2,3,2,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.6,0.0,0.0,0.0,1.0
58,-0.01021566401816118,2,2,3,5,3,2,4,3,2,2,4,3,3,2,1.0,1.0625,neutral or dissatisfied,34.0,2.8,1.0,0.0,0.0,0.0
49,-0.5425652667423383,3,4,3,5,3,3,2,2,2,2,5,4,1,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.6,0.0,0.0,0.0,1.0
55,-0.1963677639046538,2,4,2,4,2,3,3,3,3,2,1,3,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.3,0.0,1.0,0.0,0.0
47,-0.4097616345062429,3,4,3,2,3,4,4,4,4,5,2,3,4,4,0.23076923076923078,0.25,satisfied,11.0,3.6,2.0,0.0,0.0,0.0
48,1.2565266742338252,5,5,5,2,2,4,4,4,3,4,2,3,4,3,0.15384615384615385,0.375,satisfied,12.0,3.4,2.0,1.0,0.0,0.0
31,0.8433598183881952,4,5,5,3,3,5,3,3,2,2,4,2,4,3,0.9230769230769231,0.6875,satisfied,27.0,3.0,2.0,0.0,0.0,0.0
44,-0.16458569807037457,3,5,3,4,2,4,2,2,2,1,2,3,1,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.0,0.0,1.0,0.0,0.0
47,-0.318955732122588,5,5,5,3,2,5,5,4,4,5,3,3,5,5,2.230769230769231,2.3125,satisfied,70.0,4.1,2.0,0.0,0.0,0.0
46,-0.42224744608399545,4,5,3,4,3,4,3,3,4,4,2,4,4,3,1.1538461538461537,1.4375,satisfied,42.0,3.4,2.0,1.0,0.0,0.0
44,2.093643586833144,1,3,2,4,2,3,3,3,3,2,3,5,3,3,2.1538461538461537,1.3125,neutral or dissatisfied,53.0,2.8,0.0,1.0,0.0,1.0
43,-0.11010215664018161,2,2,3,1,5,0,5,5,5,5,4,1,4,4,1.0,-0.0625,neutral or dissatisfied,16.0,4.0,1.0,0.0,0.0,1.0
71,-0.735527809307605,2,5,3,2,3,3,2,2,2,2,3,2,2,3,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.3,0.0,0.0,1.0,1.0
42,-0.34506242905788875,3,2,2,2,3,2,2,2,3,4,4,5,2,2,2.0,1.875,neutral or dissatisfied,60.0,3.0,0.0,1.0,0.0,0.0
51,-0.8456299659477866,2,1,2,2,0,2,2,2,3,3,2,3,2,3,-0.23076923076923078,-0.0625,satisfied,0.0,2.2,0.0,0.0,1.0,1.0
40,-0.34619750283768447,1,4,2,4,3,2,2,4,3,2,3,3,2,2,0.23076923076923078,0.8125,neutral or dissatisfied,20.0,2.5,0.0,1.0,0.0,0.0
45,0.07264472190692395,3,5,3,2,3,3,2,2,2,1,4,2,2,1,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.2,0.0,1.0,0.0,0.0
27,1.6333711691259931,3,3,3,3,3,3,5,4,4,3,3,2,4,3,2.0,2.0625,neutral or dissatisfied,63.0,3.4,2.0,1.0,0.0,0.0
31,0.27695800227014755,5,4,5,3,3,5,3,4,3,3,4,2,3,3,-0.15384615384615385,0.1875,neutral or dissatisfied,5.0,3.3,2.0,1.0,0.0,0.0
33,0.8365493757094211,4,4,3,3,3,3,4,4,5,3,2,4,4,4,0.23076923076923078,1.75,satisfied,35.0,3.7,2.0,1.0,0.0,0.0
19,1.9727582292849035,2,2,1,2,1,2,1,2,2,2,2,2,2,1,-0.15384615384615385,-0.0625,neutral or dissatisfied,1.0,1.7,0.0,0.0,0.0,0.0
42,2.093643586833144,2,3,0,2,2,0,1,2,2,1,3,4,2,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.1,0.0,1.0,0.0,1.0
27,-0.3677639046538025,4,2,3,4,4,3,4,5,5,4,1,3,5,5,1.3076923076923077,0.9375,satisfied,36.0,4.0,2.0,1.0,0.0,0.0
24,0.4676503972758229,4,3,4,3,2,5,2,3,3,2,3,4,4,3,-0.23076923076923078,-0.0625,satisfied,0.0,3.0,2.0,1.0,0.0,0.0
73,-0.2633371169125993,3,3,3,3,2,3,2,1,1,2,3,3,2,1,0.9230769230769231,1.5625,neutral or dissatisfied,41.0,2.0,0.0,0.0,0.0,0.0
58,0.8796821793416572,4,4,5,3,4,4,5,5,3,5,3,4,4,5,1.8461538461538463,1.5,neutral or dissatisfied,52.0,4.2,2.0,1.0,1.0,0.0
71,0.5947786606129398,4,5,3,4,3,4,3,3,3,5,4,2,3,5,1.6923076923076923,1.25,neutral or dissatisfied,46.0,3.5,2.0,0.0,0.0,1.0
39,-0.713961407491487,5,5,4,4,5,5,4,5,4,5,3,4,4,4,-0.15384615384615385,0.4375,satisfied,9.0,4.3,2.0,0.0,0.0,0.0
36,0.5300794551645857,4,5,4,3,4,4,5,4,5,3,2,4,5,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.1,2.0,0.0,0.0,0.0
47,-0.3745743473325766,5,4,5,3,2,5,2,3,3,4,3,5,3,2,0.5384615384615384,-0.0625,neutral or dissatisfied,10.0,3.2,0.0,0.0,0.0,0.0
46,0.1782065834279228,4,5,4,2,2,2,2,1,1,2,3,4,2,2,0.38461538461538464,-0.0625,satisfied,8.0,2.3,0.0,1.0,0.0,0.0
36,-0.6322360953461975,4,5,4,2,4,4,5,5,4,4,3,2,4,5,-0.23076923076923078,-0.0625,satisfied,0.0,4.0,2.0,1.0,0.0,0.0
29,0.2304199772985244,3,5,3,3,4,4,4,4,4,4,1,4,3,3,0.23076923076923078,-0.0625,satisfied,6.0,3.4,2.0,0.0,0.0,0.0
50,-0.10783200908059024,5,4,5,3,3,5,2,3,3,2,3,2,2,3,-0.15384615384615385,0.0,satisfied,2.0,2.8,2.0,1.0,0.0,0.0
17,0.7332576617480137,0,3,1,4,2,1,2,2,2,1,4,4,1,2,-0.23076923076923078,-0.0625,neutral or dissatisfied,0.0,2.0,0.0,0.0,0.0,0.0
50,0.2599318955732123,3,3,3,4,3,4,2,2,3,2,4,2,4,3,0.38461538461538464,0.3125,neutral or dissatisfied,14.0,2.8,0.0,1.0,0.0,1.0
36,-0.13847900113507378,4,4,4,3,5,5,4,4,4,4,5,3,5,5,0.0,0.0625,neutral or dissatisfied,5.0,4.3,2.0,0.0,0.0,0.0
53,0.4301929625425653,1,4,1,3,1,1,3,3,3,4,3,3,3,3,0.38461538461538464,1.0625,satisfied,26.0,2.7,1.0,0.0,0.0,0.0
57,0.1782065834279228,1,4,2,3,3,2,2,2,4,2,3,4,3,2,1.3846153846153846,2.0,neutral or dissatisfied,54.0,2.6,0.0,1.0,0.0,1.0
